idx,temp
7995,0.7
7996,0.6
7997,0.2
7998,0.1
7999,0.1
8000,0.2
8001,0.3
8002,0.3
8003,0.3
8004,0.3
8005,0.2
8006,0.2
8007,0.2
8008,0.2
8009,0.2
8010,0.2
8011,0.2
8012,0.0
8013,0.0
8014,0.0
8015,0.0
8016,0.0
8017,0.0
8018,0.0
8019,0.0
8020,0.1
8021,0.2
8022,0.3
8023,0.3
8024,0.5
8025,0.7
8026,0.8
8027,0.9
8028,0.9
8029,0.9
8030,0.9
8031,0.9
8032,0.9
8033,0.9
8034,0.9
8035,0.9
8036,1.0
8037,1.0
8038,1.0
8039,1.0
8040,1.1
8041,1.1
8042,1.1
8043,1.1
8044,1.2
8045,1.1
8046,1.1
8047,1.3
8048,1.6
8049,2.2
8050,2.4
8051,2.2
8052,2.2
8053,2.0
8054,1.7
8055,1.4
8056,1.2
8057,1.2
8058,1.2
8059,1.1
8060,1.1
8061,1.0
8062,1.0
8063,0.8
8064,0.7
8065,0.7
8066,0.6
8067,0.5
8068,0.5
8069,0.4
8070,0.4
8071,0.4
8072,0.6
8073,0.8
8074,1.1
8075,1.5
8076,1.5
8077,1.3
8078,1.1
8079,0.8
8080,0.6
8081,-0.2
8082,-0.3
8083,-0.7
8084,-1.6
8085,-2.1
8086,-2.5
8087,-2.5
8088,-2.4
8089,-2.2
8090,-1.9
8091,-1.6
8092,-1.5
8093,-1.2
8094,-0.8
8095,-0.3
8096,0.2
8097,0.5
8098,0.6
8099,0.8
8100,0.8
8101,1.0
8102,1.1
8103,1.3
8104,1.3
8105,1.3
8106,1.4
8107,1.4
8108,1.4
8109,1.1
8110,1.4
8111,1.3
8112,0.4
8113,0.2
8114,0.8
8115,1.3
8116,1.4
8117,1.4
8118,1.3
8119,1.3
8120,1.4
8121,1.2
8122,1.6
8123,2.0
8124,2.0
8125,2.2
8126,1.8
8127,1.7
8128,2.3
8129,3.2
8130,4.4
8131,5.1
8132,5.4
8133,5.6
8134,5.7
8135,5.8
8136,5.8
8137,5.8
8138,5.8
8139,5.7
8140,5.7
8141,5.6
8142,5.6
8143,5.6
8144,5.6
8145,5.6
8146,5.5
8147,5.5
8148,5.4
8149,5.2
8150,5.1
8151,5.0
8152,4.9
8153,4.8
8154,4.7
8155,4.8
8156,4.9
8157,4.9
8158,4.9
8159,5.0
8160,5.0
8161,5.0
8162,4.9
8163,4.9
8164,4.9
8165,5.0
8166,5.1
8167,5.2
8168,5.5
8169,5.6
8170,5.8
8171,5.8
8172,5.7
8173,5.3
8174,4.8
8175,3.0
8176,2.0
8177,1.5
8178,1.6
8179,1.3
8180,2.0
8181,2.5
8182,2.5
8183,1.9
8184,1.6
8185,2.4
8186,2.7
8187,3.0
8188,3.0
8189,3.3
8190,3.5
8191,4.0
8192,4.7
8193,4.6
8194,4.9
8195,5.3
8196,5.4
8197,5.5
8198,5.1
8199,4.8
8200,4.4
8201,4.4
8202,4.7
8203,3.9
8204,3.1
8205,2.6
8206,2.2
8207,1.5
8208,0.6
8209,0.4
8210,0.2
8211,0.0
8212,0.1
8213,-0.7
8214,-1.1
8215,-0.9
8216,0.6
8217,1.0
8218,1.2
8219,1.5
8220,1.7
8221,1.0
8222,0.5
8223,-0.5
8224,-0.4
8225,-0.9
8226,-1.0
8227,-0.6
8228,0.0
8229,0.3
8230,0.6
8231,0.6
8232,0.8
8233,0.8
8234,0.8
8235,0.8
8236,1.0
8237,0.9
8238,1.0
8239,0.9
8240,1.2
8241,1.8
8242,2.4
8243,2.2
8244,1.5
8245,1.2
8246,0.7
8247,-0.1
8248,-0.4
8249,-0.3
8250,-0.5
8251,-0.4
8252,-0.2
8253,-0.1
8254,-1.0
8255,-0.9
8256,-0.4
8257,0.4
8258,1.0
8259,1.6
8260,1.9
8261,2.4
8262,3.1
8263,3.2
8264,3.2
8265,3.7
8266,4.9
8267,6.1
8268,5.8
8269,5.5
8270,4.6
8271,4.1
8272,3.8
8273,3.6
8274,3.7
8275,4.3
8276,5.1
8277,5.6
8278,6.0
8279,6.2
8280,6.0
8281,6.1
8282,6.4
8283,6.7
8284,6.7
8285,6.9
8286,6.9
8287,7.2
8288,8.0
8289,8.6
8290,9.2
8291,10.1
8292,10.6
8293,9.6
8294,9.1
8295,8.8
8296,6.6
8297,4.7
8298,4.4
8299,4.3
8300,4.4
8301,4.4
8302,4.4
8303,4.3
8304,4.0
8305,3.5
8306,3.0
8307,2.4
8308,1.5
8309,0.4
8310,0.7
8311,1.2
8312,1.8
8313,3.2
8314,3.5
8315,2.9
8316,2.4
8317,2.3
8318,1.5
8319,0.1
8320,-0.2
8321,-0.5
8322,-0.9
8323,-0.9
8324,-1.3
8325,-1.6
8326,-1.7
8327,-2.0
8328,-1.9
8329,-1.6
8330,-1.5
8331,-1.1
8332,-0.7
8333,-0.4
8334,0.0
8335,0.5
8336,0.1
8337,0.6
8338,1.4
8339,2.8
8340,3.7
8341,3.8
8342,3.8
8343,4.1
8344,3.7
8345,2.7
8346,2.2
8347,2.4
8348,2.6
8349,1.9
8350,2.1
8351,2.3
8352,1.7
8353,1.8
8354,1.1
8355,1.5
8356,1.1
8357,0.4
8358,-0.1
8359,-0.1
8360,0.6
8361,1.4
8362,1.8
8363,1.8
8364,2.1
8365,2.2
8366,2.3
8367,2.5
8368,2.4
8369,2.5
8370,3.4
8371,2.9
8372,1.8
8373,1.3
8374,1.1
8375,1.0
8376,1.0
8377,1.1
8378,1.2
8379,1.3
8380,1.3
8381,1.1
8382,1.1
8383,1.0
8384,1.2
8385,1.4
8386,1.3
8387,1.4
8388,1.6
8389,1.6
8390,1.3
8391,1.2
8392,1.1
8393,0.6
8394,0.5
8395,0.7
8396,0.9
8397,1.2
8398,1.2
8399,1.3
8400,1.2
8401,1.1
8402,0.8
8403,0.6
8404,0.5
8405,0.2
8406,0.2
8407,0.5
8408,1.1
8409,2.2
8410,2.7
8411,3.0
8412,2.9
8413,2.2
8414,1.6
8415,0.2
8416,-0.3
8417,-0.6
8418,-1.0
8419,-0.6
8420,-0.9
8421,-1.0
8422,-0.7
8423,-0.6
8424,-0.7
8425,-0.8
8426,-0.8
8427,-0.7
8428,-0.5
8429,-0.4
8430,-0.8
8431,-0.8
8432,-0.8
8433,-0.8
8434,-0.4
8435,0.2
8436,0.2
8437,-0.3
8438,-0.6
8439,-1.1
8440,-1.5
8441,-1.7
8442,-2.0
8443,-2.2
8444,-2.8
8445,-3.1
8446,-3.0
8447,-3.1
8448,-2.8
8449,-2.4
8450,-2.3
8451,-2.3
8452,-2.2
8453,-2.0
8454,-2.2
8455,-2.2
8456,-1.9
8457,-1.8
8458,-1.4
8459,-1.2
8460,-1.1
8461,-1.5
8462,-1.8
8463,-2.1
8464,-2.3
8465,-2.8
8466,-2.6
8467,-2.3
8468,-2.3
8469,-2.8
8470,-2.4
8471,-2.1
8472,-1.9
8473,-1.7
8474,-1.6
8475,-1.5
8476,-1.4
8477,-1.3
8478,-1.3
8479,-1.2
8480,-0.8
8481,-0.4
8482,-0.2
8483,0.0
8484,0.0
8485,0.1
8486,0.2
8487,0.3
8488,0.3
8489,0.2
8490,0.2
8491,0.1
8492,-0.1
8493,-0.2
8494,-0.3
8495,-0.4
8496,-1.0
8497,-1.4
8498,-1.6
8499,-1.8
8500,-1.8
8501,-1.9
8502,-2.1
8503,-1.9
8504,-1.6
8505,-1.1
8506,-0.6
8507,-0.2
8508,0.1
8509,0.3
8510,0.7
8511,1.0
8512,1.2
8513,1.5
8514,1.8
8515,2.0
8516,2.1
8517,2.2
8518,2.1
8519,2.1
8520,2.1
8521,2.1
8522,2.3
8523,2.6
8524,2.9
8525,2.9
8526,2.5
8527,2.7
8528,3.3
8529,3.5
8530,3.8
8531,4.4
8532,4.3
8533,3.8
8534,3.5
8535,3.2
8536,3.0
8537,2.8
8538,3.0
8539,3.1
8540,2.8
8541,2.7
8542,2.8
8543,2.7
8544,2.4
8545,1.4
8546,1.3
8547,1.3
8548,0.9
8549,0.6
8550,1.4
8551,2.2
8552,2.8
8553,2.9
8554,2.8
8555,2.2
8556,1.5
8557,2.0
8558,3.3
8559,3.9
8560,4.6
8561,5.1
8562,5.6
8563,6.2
8564,6.6
8565,7.1
8566,7.4
8567,7.6
8568,7.9
8569,8.4
8570,8.8
8571,8.6
8572,8.4
8573,8.2
8574,8.0
8575,7.9
8576,8.0
8577,8.2
8578,7.9
8579,8.0
8580,7.9
8581,7.7
8582,7.6
8583,7.6
8584,7.6
8585,7.7
8586,7.6
8587,7.7
8588,7.8
8589,7.9
8590,8.0
8591,8.2
8592,8.3
8593,8.2
8594,8.1
8595,8.2
8596,8.0
8597,8.6
8598,8.4
8599,7.8
8600,7.9
8601,8.3
8602,8.6
8603,8.6
8604,8.6
8605,8.6
8606,8.3
8607,8.0
8608,7.9
8609,7.9
8610,7.7
8611,7.3
8612,7.1
8613,6.7
8614,6.6
8615,6.4
8616,6.2
8617,4.8
8618,4.1
8619,3.9
8620,2.7
8621,1.8
8622,1.1
8623,1.2
8624,2.7
8625,4.8
8626,6.3
8627,7.1
8628,7.5
8629,6.5
8630,4.9
8631,3.7
8632,3.1
8633,3.3
8634,3.6
8635,3.1
8636,3.0
8637,2.9
8638,3.4
8639,3.6
8640,3.2
8641,2.5
8642,0.9
8643,-0.2
8644,-1.2
8645,-0.8
8646,-0.6
8647,-0.7
8648,0.2
8649,1.4
8650,4.1
8651,5.8
8652,6.1
8653,4.9
8654,4.0
8655,3.4
8656,3.9
8657,4.9
8658,5.3
8659,5.4
8660,5.4
8661,5.6
8662,5.8
8663,5.9
8664,5.8
8665,5.1
8666,4.7
8667,5.1
8668,5.3
8669,5.5
8670,5.8
8671,5.8
8672,6.0
8673,6.6
8674,7.6
8675,8.2
8676,8.5
8677,8.5
8678,8.2
8679,7.4
8680,7.6
8681,7.3
8682,6.8
8683,7.0
8684,6.5
8685,4.9
8686,3.7
8687,3.4
8688,3.2
8689,2.9
8690,2.8
8691,2.7
8692,2.8
8693,2.8
8694,2.4
8695,0.8
8696,0.3
8697,0.3
8698,0.6
8699,1.2
8700,1.6
8701,1.8
8702,1.6
8703,1.5
8704,1.5
8705,1.4
8706,1.3
8707,1.2
8708,1.1
8709,0.5
8710,-0.2
8711,-0.8
8712,-0.6
8713,-0.7
8714,-0.6
8715,-0.5
8716,-1.3
8717,-2.0
8718,-2.4
8719,-2.1
8720,-0.9
8721,0.5
8722,1.8
8723,2.7
8724,2.8
8725,2.0
8726,1.1
8727,0.2
8728,-0.5
8729,-0.6
8730,-0.7
8731,-0.5
8732,0.0
8733,0.2
8734,0.3
8735,0.5
8736,0.4
8737,0.1
8738,0.7
8739,1.6
8740,2.8
8741,3.7
8742,4.3
8743,4.6
8744,4.6
8745,4.7
8746,4.7
8747,4.7
8748,4.7
8749,4.5
8750,4.2
8751,3.7
8752,2.9
8753,2.6
8754,3.3
8755,4.3
8756,5.4
8757,7.4
8758,8.0
8759,7.2
